failure_type,max_cte,max_cte_tick,completed_turn,hit_obstacle,continued_straight,continued_left,continued_right,reached_waypoint,min_speed,min_distance_to_alternative,min_distance_to_left,min_distance_to_right,min_distance_to_finish,min_speed_after_start,run_id,command_tested,tick_delay,command_duration,csv_file
hit_obstacle,"0      1.711516
1      1.711516
2      1.711516
3      1.711516
4      1.711516
         ...   
115    1.711516
116    1.711516
117    1.711516
118    1.711516
119    1.711516
Name: max_cte_during_run, Length: 120, dtype: float64",85,False,True,False,False,False,False,0.0235949289053678,14.313588665270727,4.366831219370309,15.032421556317138,4.366831219370309,0.0235949289053678,105,LEFT,3,11,run_1.csv
hit_obstacle,"0      1.704157
1      1.704157
2      1.704157
3      1.704157
4      1.704157
         ...   
115    1.704157
116    1.704157
117    1.704157
118    1.704157
119    1.704157
Name: max_cte_during_run, Length: 120, dtype: float64",85,False,True,False,False,False,False,0.0180545188486576,14.540744776673941,3.8090433863775615,15.105135582757429,3.8090433863775615,0.0180545188486576,107,LEFT,3,13,run_1.csv
hit_obstacle,"0      1.721804
1      1.721804
2      1.721804
3      1.721804
4      1.721804
         ...   
115    1.721804
116    1.721804
117    1.721804
118    1.721804
119    1.721804
Name: max_cte_during_run, Length: 120, dtype: float64",84,False,True,False,False,False,False,0.0089914184063673,14.224450028690656,4.740785350647084,15.003423331054615,4.740785350647084,0.0089914184063673,109,LEFT,3,15,run_1.csv
hit_obstacle,"0      1.588298
1      1.588298
2      1.588298
3      1.588298
4      1.588298
         ...   
115    1.588298
116    1.588298
117    1.588298
118    1.588298
119    1.588298
Name: max_cte_during_run, Length: 120, dtype: float64",97,True,True,False,True,False,True,0.015803188085556,14.65083258929003,1.3301228986472606,15.328097499924603,1.3301228986472606,0.015803188085556,110,LEFT,3,16,run_1.csv
hit_obstacle,"0      1.674211
1      1.674211
2      1.674211
3      1.674211
4      1.674211
         ...   
115    1.674211
116    1.674211
117    1.674211
118    1.674211
119    1.674211
Name: max_cte_during_run, Length: 120, dtype: float64",94,False,True,False,False,False,False,0.0409942530095577,14.428393804652673,3.0750615101746783,15.028332121413849,3.0750615101746783,0.0409942530095577,111,LEFT,3,17,run_1.csv
hit_obstacle,"0      1.709627
1      1.709627
2      1.709627
3      1.709627
4      1.709627
         ...   
115    1.709627
116    1.709627
117    1.709627
118    1.709627
119    1.709627
Name: max_cte_during_run, Length: 120, dtype: float64",85,False,True,False,False,False,False,0.0132239740341901,14.328841707885958,4.286813578144252,15.051499422430014,4.286813578144252,0.0132239740341901,113,LEFT,3,19,run_1.csv
hit_obstacle,"0      1.714733
1      1.714733
2      1.714733
3      1.714733
4      1.714733
         ...   
115    1.714733
116    1.714733
117    1.714733
118    1.714733
119    1.714733
Name: max_cte_during_run, Length: 120, dtype: float64",85,False,True,False,False,False,False,0.0103709744289517,14.399500335455608,4.359405734699937,15.085677052698319,4.359405734699937,0.0103709744289517,115,LEFT,3,21,run_1.csv
hit_obstacle,"0      1.608833
1      1.608833
2      1.608833
3      1.608833
4      1.608833
         ...   
115    1.608833
116    1.608833
117    1.608833
118    1.608833
119    1.608833
Name: max_cte_during_run, Length: 120, dtype: float64",91,True,True,False,True,False,True,0.0048833610489964,14.637853607290833,1.352577823856424,15.137542463921019,1.352577823856424,0.0048833610489964,127,LEFT,4,2,run_1.csv
hit_obstacle,"0      1.636669
1      1.636669
2      1.636669
3      1.636669
4      1.636669
         ...   
115    1.636669
116    1.636669
117    1.636669
118    1.636669
119    1.636669
Name: max_cte_during_run, Length: 120, dtype: float64",94,True,True,False,True,False,True,0.0461738929152488,14.738382589084468,1.7166994183175555,15.161368852891826,1.7166994183175555,0.0461738929152488,128,LEFT,4,3,run_1.csv
hit_obstacle,"0      4.366041
1      4.366041
2      4.366041
3      4.366041
4      4.366041
         ...   
115    4.366041
116    4.366041
117    4.366041
118    4.366041
119    4.366041
Name: max_cte_during_run, Length: 120, dtype: float64",119,False,True,False,False,False,False,0.0026015029288828,11.299857051167251,9.944248351337396,15.417063730422988,9.944248351337396,0.0026015029288828,129,LEFT,4,4,run_1.csv
